Unnamed: 0,Recipe Name,Ingredients,Calories,Sugar (g),Total Fat (g),Saturated Fat (g),Cuisine,diabetic_friendly,non_diabetic_friendly
463,Punjabi Chicken Curry,"1 lbs Chicken, 1/2 Capsicum (Red Or Green Bell Pepper), 4 tbsp Green Onion (Chopped), 1/2 Cup Red Onion (Chopped), 2 Hot Green Pepper (small), 1 tbsp White Wine Vinegar, 1/2 tsp Red Pepper Powder, 1/2 tsp Salt, 1 tbsp Olive Oil, 4 tbsp Cilantro, 3 Garlic (Cloves), 1 tsp Ginger (Grated Or Crushed), 3 tbsp Canola Oil, 1/2 tsp Cumin Seeds, 1 tsp Coriander Powder, 1 tbsp Tomato Paste",1603.1360510553127,14.248091666632352,125.5653425922206,24.80582915811082,Punjabi,False,True
464,Punjabi Papad Masala Curry,"2 kali mirch desi papad, 1 onion finely chopped, 2 tomatoes finely chopped, oil for cooking, salt to taste, 1 tablespoon red chili powder, 1 tablespoon turmeric powder, 1 tablespoon garam masala, 1 tablespoon cumin seeds, 2 cup water",296.050888731642,12.7985126682816,15.8919758118594,1.6473832453381805,Punjabi,False,True
465,Punjabi Kofta Chana / Punjabi Kofta Cholay پنجابی کوفتہ چنّا,"Kabuli chana (Garbanzo beans) 250 g, Minced meat (mutton) 1/2 kg, Oil 1 cup, Yoghurt 1/2 cup, Onion chopped 2-3, Ginger paste 1 teaspoon, Garlic paste 1 teaspoon, Fresh Coriander leaves for garnish, Salt to taste, Chilli powder to taste, Haldi powder 1/2 teaspoon, Cumin seeds 1 teaspoon, Coriander powder 1 teaspoon, Garam Masala 1 teaspoon, Poppy seeds soaked and crushed 1 tablespoon, Bhuna chana powder 1 tablespoon",3847.286719999999,47.5914868,266.9658028,30.813957960000003,Punjabi,False,False
466,Punjabi Chicken in Thick Gravy recipes,"2 tablespoons vegetable oil, 2 tablespoons ghee (clarified butter), 8 chicken legs, skin removed, 1 teaspoon cumin seeds, 1 onion, minced, 5 cloves garlic, minced, 2 tablespoons minced fresh ginger root, 1 small tomato, coarsely chopped, 1 tablespoon tomato paste, 1 tablespoon garam masala, 1 tablespoon ground turmeric, 1 serrano chile pepper, seeded and minced, 1 cup water, 1/4 cup chopped fresh cilantro",6528.893499999611,10.692069999962827,495.6863024999972,138.42647399999933,Punjabi,False,True
467,Punjabi-Style Cabbage,"3 Tablespoons coconut oil, 1 Tablespoon cumin seeds, 1 teaspoon turmeric powder, 1/2 onion – yellow or red – diced, 1 piece of ginger root (1 inch long) peeled and minced, 6 cloves of garlic, peeled and minced, 4 small red potatoes, diced, 1 medium green cabbage, sliced finely, 1 cup frozen peas, 1 chili – Thai, Serrano or Cayenne, chopped finely, 1 teaspoon ground coriander, 1 teaspoon ground cumin, 1 teaspoon ground black pepper, 1/2 teaspoon chili powder or cayenne, 1 1/2 teaspoons salt",1073.765,20.449335,44.78902999999999,34.34171999999999,Punjabi,False,False
468,Punjabi Tinda Masala,"10 tindas (500g), 2 tbsp rapeseed oil, 1 tsp cumin seeds, 3 tbsp coriander stalks, 1 onion – finely chopped, 2 cloves garlic – finely sliced, 1 tbsp garlic and ginger paste, 1 tbsp garlic and ginger paste, 2 green chillies, 400g tin chopped tomatoes, ½ tsp turmeric powder, ½ tsp chilli powder, 1 tsp cumin powder ( or to taste), 1 tsp coriander powder, Salt to taste, Juice of one lemon, ½ teaspoon garam masala, 3 tbsp chopped fresh coriander",606.5244999996931,31.1223149999964,34.27495499999826,2.79794999999966,Punjabi,False,False
469,Punjabi Mutton Curry,"1 kg lamb/mutton cut into 1.5 inch cubes, 1.5 tbsp ginger & garlic paste, 6 tbsp full fat yoghurt (i use greek yoghurt), Juice of 1 lime, 1 tsp chili powder, 1 tsp kashmiri chili powder, 1 tsp Turmeric, 2 tsp ground coriander, 1/2 tsp black pepper, 1 tsp ground cumin, 1 tsp garam masala, 1 tsp salt or to taste, 4 tbsp butter seperated in 2 parts, 500 grams red onions chopped, 3 green chilies chopped into 1/2cm pieces, 1 inch piece of ginger cut into slices, 400 grams cherry tomatoes chopped in half, 8 cloves, 1/2 tsp black cumin seeds, 10 cm piece dalchini (cinnamon stick), 1 tsp black pepper corns, 1 tbsp kasoori methi, fresh coriander",3652.193737498728,45.81522887492531,268.7626619999483,124.50380927496715,Punjabi,False,False
470,Punjabi Gajar Ka Halwa,"4 kilograms Grated Carrot (Kadookash Gajar), 250 grams Khoya, 50 grams Pistachio, 50 grams Almond (soak in water and remove skin), 25 grams Raisin (Kishmish), 10 Cloves nos, 10 Cardamom green nos, 1 teaspoon Mace chopped pieces, 1 cup Sugar or little more accoding to your taste, 1 cup Butter/Desi ghee",5676.51,547.5407,283.9008,147.01641999999998,Punjabi,False,False
471,Punjabi Rajma Masala Curry,"Onion - 2, Tomatoes - 2, Green Chillies - 2-3, Ginger Garlic Paste - 1 tbsp, Cumin Seeds - 1/2 tbsp, Mustard Seeds - 1/2 tbsp, Bay Leaves - 1-2, Pinch of Hing, Coriander Powder - 1/2 tbsp, Turmeric Powder - 1/2 tbsp, Red Chilli Powder -1/2 tbsp, Garam Masala Powder - 1/2 tbsp, Water 2.5 Cups for Boiling Rajma, Salt to taste, Chopped Coriander Leaves for Garnish",265.28356881898094,24.453795764350097,3.9020860124095074,0.536434123410744,Punjabi,False,False
472,"Punjabi Chole Masala Recipe, How To Make Punjabi Chole recipes","¾ cup of kabuli chana / chole, Pinch of soda, 1 tea bag or ½ tsp tea powder(optional, to get dark chole), 1 “piece of ginger crushed or grated, ¼ tsp turmeric, ¾ cup of onions finely chopped, ⅓ cup of chopped tomatoes, 1 tsp red chili powder (adjust to suit your taste), 2 tbsp. Of oil, ½ tsp amchur powder (adjust as per your taste), 1 bay leaf, 2 tbsp. coriander seeds, 1 tsp. Cumin jeera, ¼ tsp pepper corn, 3 to 4 cloves, 1 cinnamon stick, 1 black cardamom, 2 green cardamoms",983.1640520835688,24.14874343755072,40.60579885416759,3.415489843750205,Punjabi,False,False
473,Punjabi-Style Carrot Pudding,"1 tablespoon plus 1 teaspoon ghee, 1 tablespoon plus 1 teaspoon ghee, 4 large carrots, coarsely grated, 1 can unsweetened coconut milk, 1/3 cup coconut sugar, 1 1/2 teaspoons ground cardamom, 1/2 teaspoon vanilla extract, pinch salt, 2 tablespoons golden raisins, 2 tablespoons chopped cashews, 2 tablespoon chopped almonds, 2 tablespoons chopped pistachios",1698.7134999839604,92.813462496502,131.72343916648344,93.72955958341736,Punjabi,False,False
474,Makki Ki Roti (punjabi Corn Bread) Recipe,"3 cups corn meal, 1.25 cup boiling water, 30 g ghee (substitute butter), ¼ teaspoon salt or salt to taste",2005.5,7.583100000000001,38.0925,19.6062,Punjabi,True,True
475,Punjabi Samosa recipes,"2 cups unbleached all purpose flour, 1 tsp ajwain or carom seeds, 1 tbsp unflavored vegetable oil (avocado or peanut oil would be fine), ¾ tsp salt, 5 medium yellow or red potatoes, boiled and peeled, ½ cup frozen peas, 1 tsp grated ginger, 2 tbsp coriander leaves, finely minced, 1 tsp vegetable oil, 1 tsp cumin seeds, 2 tsp coriander powder, ½ tsp turmeric, 1 tsp pomegranate seed powder (anardana powder), 1 tsp chaat masala (both the chaat masala and the pomegranate seed add tartness. You can, if you just can't get these, substitute with the juice of half a lemon), ½ green chili pepper, minced, salt, oil",2226.401665469657,21.67399833335823,46.7409925003239,3.8585936853545615,Punjabi,False,False
476,Choco Fudge (Punjabi Sweet),"1. MIlk 2 cup, 2. Heavy cream 3/4 cup, 3. sugar 3/4 cup, 4. wheat dalia 1 1/2 tbsp, 5. Desi ghee 1 1/2 tbsp, 6. Choco powder 1 tbsp, 7. Crushed cashew 1/2 cup, 8. Crushed pistachio 1/4 cup",2243.934499999119,215.40027499999889,137.71819999999585,75.79431749999924,Punjabi,False,False
477,Punjabi Beef and Spinach Curry (Saag Gosht,"* 1 1/2 pound beef chuck,,, patted dry and sprinkled with salt and pepper, patted dry and sprinkled with salt and pepper, * 1 tablespoon extra virgin olive oil, * 1 tablespoon ghee",1121.29448631915,0.013568420256,59.03180363617899,23.3554011572435,Punjabi,True,True
478,Palak Punjabi Kadhi,"* 1 cup yogurt, low fat, * 2 tbsp chickpea flour besan, * salt to taste, * 1/2 tsp red chili powder, * 1 tsp turmeric powder, * 1 tsp oil, vegetable oil or any cooking oil, * pinch of asafoetida hing (optional but recommended), * 1/4 tsp dry fenugreek seed dry methi seed, * 1 tsp cumin seed, * 1/4 cup fresh spinach, chopped in thin strip, * 1 -2 tsp oil, * 1/2 tsp cumin seed, * 1 tsp red chili powder",331.48468750022835,13.159286666658875,21.449492499986988,6.274264999998653,Punjabi,False,True
479,Punjabi Chole Masala recipes,"1.5 cups of dried chickpeas, soaked overnight, 1 tea bag (optional), 1/2 tsp of baking soda (optional), 1″ piece of ginger, grated, 2 onions, chopped, 1 large tomato, chopped, 2 tsp of red chilli powder, 2 tbsp of oil, 1 tsp of garam masala (I used Kitchen King Masala), 3 tbsp of coriander seeds, cinnamon, 4 cloves, 1 tsp of whole black pepper, 3 black cardamom, 2 tsp of cumin seeds (jeera), 1 bay leaf, 1-2 dry red chillies",1684.672119,51.91504809,52.27468748,4.654592565,Punjabi,False,False
480,green chutney recipe punjabi style,"* 1/4 cup mint leaf (pudina patta), * 1/2 cup coriander leaf (dhania patta), * 1 medium sized onion, * 1 medium sized tomato, * 1/2 inch ginger peeled and chopped (adrak), * 3 to 4 garlic peeled chopped (lahsun), * of white radish (mooli) -optional, * of white radish (mooli) -optional, * 1 green chili, chopped (increasing the number of green chilie will",227.1720000001696,11.231,1.130290000002814,0.2247430000007362,Punjabi,False,True
481,punjabi dahi aloo recipe,"* 1 cup fresh cured (dahi or yogurt), * 2 to 2.5 tablespoon besan (gram flour), * 1.5 cup water, * 300 gram potato or 3 medium to large potato boiled, * 2 tablespoon oil, * 1/2 teaspoon cumin seed (jeera), * 1 medium onion finely chopped or 1/3 cup finely chopped onion, * 1 medium tomato finely chopped or 1/3 cup finely chopped tomato, * 1 to 2 green chilie, finely chopped or 1 teaspoon chopped finely, chopped green chilie, * 3 to 4 medium garlic clove (lahsun), finely chopped or 1 teaspoon, finely chopped garlic, * 1/2 inch ginger (adrak) -finely chopped or 1 teaspoon finely chopped, ginger, * 7 to 8 curry leaf (kadi patta), * 1/4 teaspoon turmeric powder (haldi), * 1/4 teaspoon red chili powder (lal mirch powder), * 1/2 teaspoon coriander powder (dhania powder), * 1/2 teaspoon garam masala powder, * 1 pinch asafoetida (hing)",837.1599516135826,27.414578783735063,38.50945630727447,7.625962561802984,Punjabi,False,False
482,Punjabi Chicken Masala recipes,"Chicken – 250 gms, cleaned, washed, chopped, Onion – 1, chopped, Ginger Garlic Paste – 1 tsp, Tomato – 1, chopped, Cumin Seeds – 1 1/2 tsp, Cloves – 1, Cinnamon – 1, Coriander Powder – 1 tsp, Red Chilli Powder – 1 tsp, Cashew Nuts – 4 to 5, ground to a paste, COconut – 1 1/2 to 2 tsp, grated, ground, Oil – 2 tblsp, Curd – 1/4 cup, Sugar – 1/2 tsp, Mint Leaves – few, Coriander Leaves – few, salt",1033.6627608339209,13.496005808350978,76.56508010005028,15.894246528377336,Punjabi,False,True
483,Punjabi Dum Aloo Recipe,"2 cups baby potatoes, 1/10 teaspoon asafoetida, 1 small onion (finely chopped), 2 tomatoes (chopped / pureed), 4 green chillies, chopped, 1 inch ginger, minced, 6-7 pods of garlic, fine chopped, 1 teaspoon cumin seeds, 1 teaspoon crushed kasuri methi, 1/2 teaspoon red chilli powder, 1/2 teaspoon turmeric powder, 1 teaspoon coriander powder, 1 teaspoon Everest Sabji Masala, 1/2 teaspoon lemon juice, 2 teaspoon cashew nuts paste, 2 cups cooking oil, 1 tablespoon fresh coriander leaves (finely chopped)",4545.957500001661,23.504475000020584,442.0910100001299,33.14113000002307,Punjabi,False,False
484,"Palak Paneer, How To Make Homemade Palak Paneer recipes","10 cups chopped spinach (palak) , refer handy tip, 1 1/2 cups paneer (cottage cheese) , cut into 12 mm. ( 1/2"") cubes, 2 tbsp oil, 3/4 cup finely chopped onions, 4 garlic (lehsun) cloves , grated, 25 mm (1"") piece ginger (adrak) , grated, 2 green chillies , finely chopped, 1/2 tsp turmeric powder (haldi), 3/4 cup fresh tomato pulp, salt, 1 tsp punjabi garam masala, 2 tbsp fresh cream",2064.706,49.326705,66.57786,18.20014,Punjabi,False,False
485,Kidney Beans Curry-Punjabi Style Recipe,"1 cup kidney beans (or use canned to make it quicker), Clarified butter/butter, 1 onion, finely chopped, 2-3 tomatoes, chopped, 1 tsp fennel seeds (or use cumin), About 1 inch ginger, peeled and grated, 1-2 green chillies thinly sliced (or as per taste), 1/4 tsp turmeric powder, 1 tbsp cumin-coriander powder, 1 tbsp lemon juice, Salt to taste, Cilantro and finely chopped onions for garnish, Cilantro and finely chopped onions for garnish, 3-4 cloves, 2-3 whole green cardamoms, 1 inch cinnamon stick, 1 bay leaf, 4-5 black peppercorns",897.6506700999101,21.87748456999348,14.355657229995854,6.728034524997714,Punjabi,False,False
486,Punjabi Kala Channa Curry,"250 grams Kala Channa (Black Gram), 2 teaspoons Baking Soda, 1 cup Oil, 2 Onion chopped, 2 Tomatoes chopped, 1 teaspoon Garlic crushed, 1 teaspoon Ginger crushed, 1/4 cup Fresh Coriander leaves for garnish, 4 Green Chilli Whole, Salt to taste, Red Chilli powder to taste, 1/2 teaspoon Haldi, 1 teaspoon Coriander powder, 1/2 teaspoon Cumin powder, 1 teaspoon Garam Masala",3128.0895,55.0258925,235.17441900000009,17.89585195,Punjabi,False,False
487,Punjabi Rajma Chawal recipes,"1/2 cup Rajma/Red Kidney Beans, 1 big Onion,chopped, 2 big Tomatoes,chopped, 1 tsp Ginger-Garlic paste, 1/2 tsp Garam masala, 1 tsp Coriander powder, 1/2 tsp Cumin powder, 3/4 tsp Red chilli powder, 1/2 tsp Amchur powder, 2 tbsp chopped Coriander, 1 tbsp Oil, salt, 1/2 "" Cinnamon, 1 black Cardamom(optional), 1 Bay leaf, 1 green chilli,slit, a pinch of Asafoetida",602.0435000002519,16.46466312501318,18.497620625005705,1.5369818750020536,Punjabi,False,True
488,Chana Punjabi recipes,"1 tablespoon olive oil, 1 medium onion, chopped, 2 medium cloves minced garlic, 1 teaspoon minced ginger, 1 small Thai bird chili, chopped or 1 jalapeño, seeded and chopped, 1 small Thai bird chili, chopped or 1 jalapeño, seeded and chopped, 14-ounce can of diced tomatoes, drained (or two large chopped tomatoes), 1 1/2 teaspoons paprika, 1 teaspoon salt, or as needed, 1 teaspoon ground coriander, 1/2 teaspoon garam masala, 1/4 teaspoon turmeric, 1 teaspoon freshly squeezed lemon juice, 2 15-ounce cans chickpeas, drained and lightly rinsed, cilantro, cooked rice",1480.0277778528073,54.390142449529016,39.56358646849396,4.045173125324602,Punjabi,False,False
489,Rajasthani Dal,"cup green gram Split (moong Dal), 5 tablespoons Bengal gram split (chana Dal), 1 tablespoon ginger (chopped), 1 teaspoon turmeric powder, Salt to taste, 2 tablespoons oil (I just use peanut or 1 teaspoon Cumin Seeds, teaspoon Asafoetida (known as ""hing"" in Indo-Pak groceries), 2 red chilies, whole and dried, cup onions (chopped), 1 tablespoon red chili powder (cayenne), 1 teaspoon dry mango powder (amchur)",1141.0825000000234,33.43503750002216,10.761362499999905,1.6816774999999546,Rajasthani,False,False
490,Rajasthani Moong Dal Halwa,"1 cup split Yellow Moong Dal, 1 cup Ghee, 1 cup Sugar, 1 cup Khoya (Mawa), 1/4 cup Water + 2 tablespoon, 1/2 teaspoon Cardamom powder, 1 teaspoon Saffron (Kesar), Sliced almonds and pistachios for garnishing, Sliced almonds and pistachios for garnishing",3588.5400000000004,370.3592,230.89215,143.76017,Rajasthani,False,False
491,Rajasthani Chana Curry,"1 cup Bengal gram, (kala chana), 1 small Potato, boiled and mashed, 4-1/2 tsp Besan, 1 Onion, chopped, 1 tsp Cumin Seeds, 3 tbsp Oil, 2 tbsp Ghee, 1 Cinnamon stick, 2-3 Cardamom, 5 Cloves, 1/4 tsp Asafoetida, 1 tbsp Dhania-Jeera Powder, 4 Green Chilli, chopped, 3 Garlic cloves, chopped, 1 tsp Red Chilli powder, 1 tsp Rajwadi Garam Masala, 1-1/2 cup Yogurt, 1-1/2 tsp Chat masala, 1/2 cup Spinach, chopped, Salt to taste, Cilantro, chopped",1175.3409400016944,34.594688600047306,82.97592810003142,27.11888917000303,Rajasthani,False,False
492,panchmel dal | panchratna dal | rajasthani,"* 1/2 inch ginger (adrak), crushed, * 1 large tomato, chopped, * 1/2 teaspoon cumin seed (jeera), * 1/2 teaspoon turmeric powder (haldi), * 1/4 to 1/2 teaspoon garam masala powder, * 1/4 teaspoon asafoetida powder (hing), * 2 to 3 tablespoon oil or ghee",354.25637500000005,4.247175,35.72714125,2.7030387500000006,Rajasthani,True,True
493,Rajasthani Corn Curry recipes,"2cups Corn Kernels, thawed if frozen, ¼tsp Cumin seeds, ½tsp Nigella seeds, 2 Green Chilies, finely chopped, ½cup Yogurt, whisked (full fat preferred), 1tsp Besan/ chickpea flour, ¼tsp Turmeric, 2tsp Oil, salt, 2tbsp Cilantro leaves, chopped, 1 Small Onion, chopped, ½"" Ginger piece, grated, 2 Garlic cloves, finely minced",576.0453166674732,23.265792666677147,18.37915375004416,3.875186881672636,Rajasthani,False,False
494,Rajasthani Gavarfali Ki Sabji,"1. Cluster beans 250 gms, 2. curd 1 cup, 3. gram flour 2 tsp, 4. red chilli powder 1 tsp, 5. turmeric 1/2 tsp, 6. salt, 7. coriander powder 1 tbsp, 8. oil 2 tbsp, 9. mustard seeds 1/2 tsp, 10. fennel seeds 1 tsp, 11. cumin Seeds 1 tsp, 12. asafoetida 1/4 tsp, 13. garlic cloves 5(optional), 14. curry leaves 1 sprig",960.7665,17.841165,50.65596000000001,8.76857,Rajasthani,False,True
495,Rajasthani Junglee Maas,"1 kg Mutton, 5 tbsp Ghee, 2 tsp Coarsely crushed coriander seeds, 10-12 whole cloves Garlic, 15-20 ( Whole ) Dry Red Chillies, 2 tsp Kashmiri red chilli powder, Fresh coriander for garnishing, Salt to taste",3595.12105,42.6204945,282.821462,132.94725089999997,Rajasthani,False,False
496,Cheesy Rajasthani Gatta Pulav,"1 Cup Rice, 2 Kraft Cheese slices, 1 tablespoon Channa, 4 tablespoon Oil, 1 small Capsicum, 2 Small Onions, 1 teaspoon Mustard, 2 piece of Bay Leaf, 2 Cinnamon, 1 teaspoon Asafoetida, 1 tablespoon Dry Grapes, 0.5 Cup Wheat Atta, 5 cubes Kraft Cheese, 2 teaspoon Ghee, 4 tablespoon Green Matar, 2 Small Potatoes, 1 tablespoon Biryani Masala, 1 tablespoon Jeera, 3 Cloves, Salt to taste, 5 Cashew Nuts",2830.732375003189,19.08263749994052,142.8750583337617,48.82613541693432,Rajasthani,False,True
497,Rajasthani Laal Maas recipes,"1 kg mutton (cut into 1″ pieces), 4 cloves (laung), 1 black cardamom (badi elaichi), 4-5 green cardamom (choti elaichi), 1 inch stick Cinnamon (dalchini), 2 bay leaf, 4 large sliced onion, 2 tbsp garlic paste (heaped), 1 tbsp ginger paste, 5 whole red chillies (sabut lal mirch), 4 crushed red chillies, 1/2 tsp kashmiri red chilli powder, 2 tbsp coriander powder, 1 cup thick curd/yogurt, 2 cup water, salt, 4-5 tbsp pure/desi ghee",3775.86124999949,58.76176499999541,284.0622349999978,134.25039999999953,Rajasthani,False,False
498,Rajasthani Jungli Laal Maas recipes,"800gms leg of lamb on the bone cut into bite size chunks, 18 dried Kashmiri chillies, 6 cloves of garlic, 3 tbsp vegetable oil, 8 green cardamom pods, 2 bay leaves, 5 cloves, 1 large white onion finely chopped, 250mls water, salt, coriander, Juice of half a lemon, 150gms Greek yoghurt, 1 heaped tsp Kashmiri chilli powder (or mild chilli powder), 2 tsp coriander powder, 1 tsp cumin powder",2664.6472149999995,55.37923,172.8767315,58.111212325,Rajasthani,False,False
499,Low-Fat Rajasthani Panchmel Dal,"* 1/4 cup tuvar dal, * 1/4 cup udad dal, * 1/4 cup chana dal, * 1/4 cup whole masoor, * 1/4 cup whole mung, * 1 tsp vegetable oil, like canola, * 1 tsp cumin seed, * 5 clove (laung), * 1 tbsp ginger garlic paste, * a generou pinch of asafetida (hing), * 2 tomato, chopped, * 1 tsp cumin powder, * 1 tsp coriander powder, * 1/2 tsp red chilli powder, like paprika, * salt to taste, * 1/4 cup finely chopped coriander leaf",1000.2829375007664,18.519516666678435,11.69967499999928,1.248289999999872,Rajasthani,False,True
500,rajasthani besan bhindi masala recipe,"* 200 to 250 gram small sized bhindi (okra or lady finger), * 4 tablespoon besan (gram flour), * 1 teaspoon coriander powder (dhania powder), * 1 teaspoon amchur powder (dry mango powder), * 1/2 teaspoon red chilli powder (lal mirch powder), * 1/4 teaspoon turmeric powder (haldi), * ⅛ to 1/4 teaspoon garam masala powder, * 1/2 tablespoon water (optional), * 3 tablespoon oil for sauting the bhindi, * 1/2 tablespoon ghee for frying the besan",195.08418749830705,6.994077499971948,2.776008124970794,0.3197656249970463,Rajasthani,True,True
501,Rajasthani Bhindi,"1/2 teaspoon onion seeds (kalonji), salt to taste, 1/2 teaspoon red chilli powder, 250 grams bhindi, 3 teaspoons bengal gram flour (besan), 1 teaspoon cumin powder, 4 green chillies, 1 teaspoon coriander powder, 1 1/2 teaspoons fennel seeds (saunf), 1 teaspoon dry mango powder (amchur), 1/4 cup oil, 1 teaspoon garam masala powder, 1/2 teaspoon turmeric powder, 1/4 teaspoon cumin seeds",700.3034166679337,14.246881666725631,57.494089166686926,4.339615000002217,Rajasthani,False,True
502,Rajasthani Hing Jeera Aloo,"Ghee - 2 tbsp, Hing - ½ tsp, Jeera - 1 tsp, Crushed methi dana - 1 tsp, Tomato - ½ cup ( Chopped ), Coriander powder - 1 tbsp, Turmeric powder - ½ tsp, Red chilli powder - 1 tsp, Garam masala powder - ½ tsp, Salt to taste, Potato - ½ kg ( Boiled and peeled ), Green chilli - 1 tsp ( Chopped ), Fresh coriander - 1 tbsp ( Chopped )",673.4880000004368,6.571783333353897,27.822975000000927,16.182053750000097,Rajasthani,True,True
503,Rajasthani Besan Ki Kadhi,"2 tsp Oil, 1 cup Curd, 1/2 cup Gram Flour, 3 cups Water, 1 tsp cumin seeds, 1 tsp mustard seed, 1 tsp fenugreek seeds, 1/2 tsp Asafoetida, 1/2 cup Spring onion leaves, 2 green chillies, chopped, 1 tsp Turmeric powder, 1 tsp red chilli powder, Salt to taste",578.4200000000002,17.21253,23.977619999999995,5.1475100000000005,Rajasthani,False,True
504,Traditional Rajasthani Hari Mirch Ki Maans,"Mutton - 1 kg, Curd - 1 cup, Lemon juice - 2 tsp, Salt to taste, Ghee - 1/2 cup, Onion - 1 cup ( Thinly sliced ), Garlic - 1 tsp ( Finely chopped ), Ginger - 1 tsp ( Finely chopped ), Green Chilli - 150 g ( Slit into half and seeds removed ), Fresh coriander - 2 tbsp ( Chopped )",3890.868666666772,20.7771000000127,326.1863000000011,160.22709866666688,Rajasthani,False,False
505,Safed Maans (Rajasthani White Chicken Curry),"1⁄4 cup desiccated coconut, 1 tbsp. white poppy seeds, 2 tsp. pumpkin seeds, 25 whole white peppercorns, 20 cashews, 10 green cardamom pods, 1⁄2 cup ghee, 1 tsp. kala jeera (black cumin), 6 whole cloves, 4 black cardamom pods, cracked, 2 Indian or regular bay leaves, 1 stick cinnamon, 4 small green Thai chiles or 2 serranos, halved, 3 cloves garlic, minced, 1 medium yellow onion, minced, 1 (2″) piece ginger, peeled and minced, 1 (2 1/2–3-lb.) chicken, cut into 8 pieces, skin removed, 3⁄4 cup plain, full-fat yogurt, 3⁄4 whole milk, 1⁄2 tsp. ground mace, Kosher salt, to taste, 2 tbsp. roughly chopped cilantro, for garnish",3483.821373586516,20.544130000003523,277.4243225170334,115.78216024491358,Rajasthani,False,False
506,Rajasthani Kadhi (Chickpea Dumplings In Spicy Sauce),"4 cups whole-milk yogurt, 1/4 cup Bengal gram flour (besan/chickpea flour), 1/4teaspoon turmeric, 1/2teaspoon salt, Chopped cilantro, 2 tablespoons oil, 1/2 stick cinnamon, 2 cloves, 2 small, dried red chiles, 1/2 teaspoon fennel seeds, 1/2 teaspoon coriander seeds, 1/2 teaspoon cumin seeds, 1/4teaspoon fenugreek seeds, 2 teaspoons grated ginger, 4 to 6 curry leaves, 1/2 teaspoon Indian chili powder, 2 cups Bengal gram flour (besan/chickpea flour), 1/4 cup chopped cilantro, plus 1 tablespoon for garnish, 1/4 cup chopped cilantro, plus 1 tablespoon for garnish, 1/2 teaspoon turmeric, 1/8 teaspoon baking soda, 2 teaspoons cumin seeds, 4 serrano chiles, finely chopped, 1 teaspoon salt, Oil for deep frying",3382.411639999974,69.91473174999987,264.8472854999974,38.21787894999981,Rajasthani,False,False
507,Ruby Red Watermelon Curry,"Watermelon – 1, Ghee (clarified butter) – 1 to 2 tbsp, Mustard seeds – ½ tsp, Cinnamon – 1 small piece, Cloves – 2-3, Green cardamom – 2, Ginger-garlic paste – 1 tsp, Red chilli powder – 1 tsp, Turmeric powder (haldi) – ½ tsp, Garam masala powder – ½ tsp, Salt – to taste, Juice of half lime, Plain rice, saffron rice, Plain rice, saffron rice, Plain rice, saffron rice",915.883100000066,142.12027900000845,23.53105000000072,12.447027760000074,Rajasthani,False,False
508,Lahsun ki Chutney,"1⁄2 cup packed cilantro leaves, 1⁄2 cup packed mint leaves, 1 1⁄2 tbsp. coriander seeds, 1 tsp. cayenne, 1⁄2 tsp. sugar, 12 cloves garlic, peeled, 3 small red Thai chiles, stemmed, 1 plum tomato, chopped, Kosher salt, to taste, 3 tbsp. water, 2 tbsp. canola oil",424.4250000003392,11.4964,30.91888000000564,2.3880460000014727,Rajasthani,False,True
509,Exquisite Rajasthani Dal Dhokli - Flour Du,"* wheat flour 1/2 cup, * semolina 1/4 cup, * gram flour 1/4 cup, * chili powder 1 tsp, * turmeric powder 1/4 tsp, * oil 2 tbsp, * yogurt 1/2 cup, * cumin seed 1 tsp, * a pinch of asafetida, * salt to taste, * split black gram (urad chilka) -3/4 cup, * split bengal gram (chana dal) - 1/4 cup",3820.13743750098,13.987121666679876,52.04880000000001,6.31017,Rajasthani,False,True
510,Tony Tan's Rajasthani watermelon curry,"2 kg seedless watermelon, 1 1/2 tsp chilli powder, 1/2 tsp turmeric powder, 1 tsp ground coriander, 1 tsp garlic, minced, 3 tbsp vegetable oil, 1/2 tsp cumin seeds, 1/2 tsp brown mustard seeds, salt and sugar to taste, salt and sugar to taste, juice of 1 lime, or to taste",1124.543028,150.9946612,46.69245,3.252552,Rajasthani,False,False
511,Rajasthani Butternut and Potato Curry,"3 tablespoons ghee ( you could sub olive oil, but ghee absolutely makes this dish), 3 bay leaves, 1 cinnamon stick, 2 whole cloves, 2 whole cardamon pods, broken open ( green if possible), 1 teaspoon nigella seeds (optional), ½ teaspoon mustard seeds ( black mustard seeds if possible), ½ teaspoon fenugreek seeds, 3 tablespoons plain yogurt, 1 teaspoon chili powder, 1 teaspoon ground cumin, 1 teaspoon ground coriander, ½ teaspoon ground turmeric, 1 medium tomato, diced with juices, 1 teaspoon lemon juice (or anchor powder-mango powder), 3/4 cup water, 1 teaspoon kosher salt, 1 –1 ½ pounds butternut squash or pumpkin or winter squash, cubed into 1 ½ inch pieces), ½–1 pound yukon gold potatoes – cubed into 1 inch pieces – please see notes.",972.9710101337882,21.19706075047076,44.28268906230101,25.440027399827724,Rajasthani,False,False
